Tiempo(ms),Setpoint(cm),Altura(cm),PWM
55801,15.00,13.55,220.00
55821,15.00,13.22,220.00
55841,15.00,12.88,220.00
55861,15.00,12.68,220.00
55881,15.00,12.56,220.00
55901,15.00,12.35,220.00
55921,15.00,12.22,220.00
55941,15.00,12.28,183.01
55961,15.00,12.18,220.00
55981,15.00,12.12,220.00
56001,15.00,12.22,167.55
56021,15.00,12.29,183.44
56041,15.00,12.32,192.98
56061,15.00,12.49,140.13
56081,15.00,12.44,220.00
56101,15.00,12.56,159.19
56121,15.00,12.77,121.80
56141,15.00,13.04,110.00
56161,15.00,13.30,110.00
56181,15.00,13.59,110.00
56201,15.00,14.05,110.00
56221,15.00,15.83,110.00
56241,15.00,15.40,220.00
56261,15.00,15.14,220.00
56281,15.00,14.03,220.00
56301,15.00,13.09,220.00
56321,15.00,12.38,220.00
56341,15.00,11.96,220.00
56361,15.00,11.85,220.00
56381,15.00,11.78,220.00
56401,15.00,11.73,220.00
56421,15.00,11.71,220.00
56441,15.00,11.56,220.00
56461,15.00,11.47,220.00
56481,15.00,11.41,220.00
56501,15.00,11.66,112.21
56521,15.00,11.81,151.18
56541,15.00,11.90,174.59
56561,15.00,12.23,110.00
56581,15.00,12.15,220.00
56601,15.00,12.24,172.13
56621,15.00,12.29,186.38
56641,15.00,12.47,136.34
56661,15.00,12.58,164.07
56681,15.00,12.64,180.72
56701,15.00,12.68,190.72
56721,15.00,12.56,220.00
56741,15.00,12.35,220.00
56761,15.00,12.22,220.00
56781,15.00,12.14,220.00
56801,15.00,12.09,220.00
56821,15.00,12.07,218.88
56841,15.00,12.47,110.00
56861,15.00,12.72,110.00
56881,15.00,12.86,146.68
56901,15.00,12.95,169.55
56921,15.00,13.00,183.28
56941,15.00,12.90,220.00
56961,15.00,12.69,220.00
56981,15.00,12.57,220.00
57001,15.00,12.50,220.00
57021,15.00,12.73,113.35
57041,15.00,12.87,149.59
57061,15.00,12.96,171.34
57081,15.00,13.01,184.41
57101,15.00,13.04,192.26
57121,15.00,13.05,196.98
57141,15.00,13.06,199.83
57161,15.00,13.07,201.55
57181,15.00,13.07,202.60
57201,15.00,13.08,203.23
57221,15.00,13.08,203.63
57241,15.00,12.94,220.00
57261,15.00,12.86,220.00
57281,15.00,12.67,220.00
57301,15.00,12.55,220.00
57321,15.00,12.48,220.00
57341,15.00,12.58,166.18
57361,15.00,12.64,182.26
57381,15.00,12.68,191.91
57401,15.00,12.70,197.72
57421,15.00,12.72,201.22
57441,15.00,12.58,220.00
57461,15.00,12.50,220.00
57481,15.00,12.45,220.00
57501,15.00,12.42,220.00
57521,15.00,12.40,215.53
57541,15.00,12.39,212.81
57561,15.00,12.67,110.00
57581,15.00,12.83,139.90
57601,15.00,12.93,165.77
57621,15.00,12.99,181.31
57641,15.00,12.89,220.00
57661,15.00,12.83,220.00
57681,15.00,12.79,220.00
57701,15.00,12.77,215.27
57721,15.00,12.75,214.65
57741,15.00,12.60,220.00
57761,15.00,12.51,220.00
57781,15.00,12.46,220.00
57801,15.00,12.42,220.00
57821,15.00,12.41,216.49
57841,15.00,12.39,213.50
57861,15.00,12.81,110.00
57881,15.00,13.06,110.00
57901,15.00,13.22,143.66
57921,15.00,13.31,167.28
57941,15.00,13.22,220.00
57961,15.00,13.16,220.00
57981,15.00,13.13,217.55
58001,15.00,13.11,212.51
58021,15.00,12.96,220.00
58041,15.00,12.87,220.00
58061,15.00,12.82,220.00
58081,15.00,12.79,219.59
58101,15.00,12.90,158.78
58121,15.00,13.11,121.48
58141,15.00,13.24,154.09
58161,15.00,13.31,173.67
58181,15.00,13.60,110.00
58201,15.00,13.78,130.72
58221,15.00,13.36,220.00
58241,15.00,13.25,220.00
58261,15.00,13.04,220.00
58281,15.00,12.78,220.00
58301,15.00,12.76,213.49
58321,15.00,12.89,155.19
58341,15.00,12.83,220.00
58361,15.00,12.79,220.00
58381,15.00,12.77,215.81
58401,15.00,12.76,212.43
58421,15.00,12.75,210.41
58441,15.00,12.88,153.40
58461,15.00,13.20,110.00
58481,15.00,13.39,126.63
58501,15.00,13.51,156.70
58521,15.00,13.34,220.00
58541,15.00,13.38,187.01
58561,15.00,13.26,220.00
58581,15.00,13.19,220.00
58601,15.00,12.86,220.00
58621,15.00,12.67,220.00
58641,15.00,12.55,220.00
58661,15.00,12.48,220.00
58681,15.00,12.58,170.31
58701,15.00,12.63,185.26
58721,15.00,12.68,191.46
58741,15.00,12.98,110.00
58761,15.00,13.26,110.00
58781,15.00,13.57,110.00
58801,15.00,13.62,185.15
58821,15.00,13.55,220.00
58841,15.00,13.36,220.00
58861,15.00,13.11,220.00
58881,15.00,12.68,220.00
58901,15.00,12.28,220.00
58921,15.00,12.18,220.00
58941,15.00,12.12,220.00
58961,15.00,12.23,167.06
58981,15.00,12.30,184.18
59001,15.00,12.47,138.66
59021,15.00,12.58,166.35
59041,15.00,12.64,182.98
59061,15.00,12.68,192.97
59081,15.00,12.70,198.97
59101,15.00,12.58,220.00
59121,15.00,12.50,220.00
59141,15.00,11.89,220.00
59161,15.00,11.52,220.00
59181,15.00,11.30,220.00
59201,15.00,11.17,220.00
59221,15.00,11.51,110.00
59241,15.00,11.86,110.00
59261,15.00,12.07,129.17
59281,15.00,12.47,110.00
59301,15.00,12.86,110.00
59321,15.00,13.19,110.00
59341,15.00,13.39,125.33
59361,15.00,15.43,110.00
59381,15.00,16.40,110.00
59401,15.00,15.31,220.00
59421,15.00,14.28,220.00
59441,15.00,13.66,220.00
59461,15.00,12.87,220.00
59481,15.00,12.25,220.00
59501,15.00,11.88,220.00
59521,15.00,11.66,220.00
59541,15.00,11.53,220.00
59561,15.00,11.45,220.00
59581,15.00,11.40,220.00
59601,15.00,11.37,220.00
59621,15.00,11.35,220.00
59641,15.00,11.06,220.00
59661,15.00,10.89,220.00
59681,15.00,10.78,220.00
59701,15.00,11.00,131.14
59721,15.00,11.13,165.40
59741,15.00,11.35,130.17
59761,15.00,11.48,161.25
59781,15.00,11.70,126.86
59801,15.00,11.97,110.00
59821,15.00,12.66,110.00
59841,15.00,13.07,110.00
59861,15.00,13.31,110.00
59881,15.00,15.90,110.00
59901,15.00,17.97,110.00
59921,15.00,16.25,220.00
59941,15.00,14.84,220.00
59961,15.00,13.58,220.00
59981,15.00,12.53,220.00
60001,15.00,11.91,220.00
60021,15.00,11.53,220.00
60041,15.00,11.31,220.00
60061,15.00,10.88,220.00
60081,15.00,10.63,220.00
60101,15.00,10.47,220.00
60121,15.00,10.38,220.00
60141,15.00,10.33,220.00
60161,15.00,10.30,220.00
60181,15.00,10.42,172.65
60201,15.00,10.50,189.41
60221,15.00,10.83,110.00
60241,15.00,11.02,141.34
60261,15.00,11.28,113.20
60281,15.00,11.58,110.00
60301,15.00,11.76,142.57
60321,15.00,12.01,115.05
60341,15.00,12.30,110.00
60361,15.00,12.61,110.00
60381,15.00,13.04,110.00
60401,15.00,14.84,110.00
60421,15.00,16.95,110.00
60441,15.00,18.21,110.00
60461,15.00,18.97,110.00
60481,15.00,18.39,220.00
60501,15.00,15.13,220.00
60521,15.00,13.18,220.00
60541,15.00,11.49,220.00
60561,15.00,10.09,220.00
60581,15.00,9.10,220.00
60601,15.00,8.26,220.00
60621,15.00,7.75,220.00
60641,15.00,7.44,220.00
60661,15.00,7.26,220.00
60681,15.00,7.15,220.00
60701,15.00,7.34,163.42
60721,15.00,7.72,110.00
60741,15.00,8.08,110.00
60761,15.00,8.42,110.00
60781,15.00,8.76,110.00
60801,15.00,8.97,148.45
60821,15.00,9.09,181.30
60841,15.00,9.56,110.00
60861,15.00,9.99,110.00
60881,15.00,10.38,110.00
60901,15.00,10.61,128.63
60921,15.00,10.90,110.00
60941,15.00,11.07,151.62
60961,15.00,11.17,178.48
60981,15.00,10.80,220.00
61001,15.00,10.45,220.00
61021,15.00,10.11,220.00
61041,15.00,9.91,220.00
61061,15.00,9.52,220.00
61081,15.00,9.30,220.00
61101,15.00,9.15,220.00
61121,15.00,9.07,220.00
61141,15.00,8.89,220.00
61161,15.00,8.78,220.00
61181,15.00,8.71,220.00
61201,15.00,8.80,197.38
61221,15.00,8.99,158.73
61241,15.00,9.10,187.82
61261,15.00,9.17,205.30
61281,15.00,9.34,162.81
61301,15.00,9.70,110.00
61321,15.00,10.07,110.00
61341,15.00,10.43,110.00
61361,15.00,10.65,134.56
61381,15.00,11.06,110.00
61401,15.00,11.59,110.00
61421,15.00,11.90,110.00
61441,15.00,12.24,110.00
61461,15.00,12.44,132.87
61481,15.00,12.56,164.25
61501,15.00,11.63,220.00
61521,15.00,10.95,220.00
61541,15.00,10.41,220.00
61561,15.00,10.08,220.00
61581,15.00,9.75,220.00
61601,15.00,9.56,220.00
61621,15.00,9.44,220.00
61641,15.00,9.37,220.00
61661,15.00,9.46,195.62
61681,15.00,9.51,209.53
61701,15.00,9.55,217.91
61721,15.00,9.43,220.00
61741,15.00,9.50,205.54
61761,15.00,9.40,220.00
61781,15.00,9.35,220.00
61801,15.00,9.32,220.00
61821,15.00,9.43,187.27
61841,15.00,10.04,110.00
61861,15.00,10.69,110.00
61881,15.00,11.23,110.00
61901,15.00,11.70,110.00
61921,15.00,12.11,110.00
61941,15.00,12.74,110.00
61961,15.00,13.68,110.00
61981,15.00,14.24,110.00
62001,15.00,15.82,110.00
62021,15.00,16.63,110.00
62041,15.00,16.44,220.00
62061,15.00,16.33,220.00
62081,15.00,16.26,218.41
62101,15.00,14.14,220.00
62121,15.00,12.87,220.00
62141,15.00,11.44,220.00
62161,15.00,10.58,220.00
62181,15.00,10.06,220.00
62201,15.00,9.88,220.00
62221,15.00,9.77,220.00
62241,15.00,9.71,220.00
62261,15.00,9.79,195.71
62281,15.00,9.71,220.00
62301,15.00,9.66,220.00
62321,15.00,9.64,220.00
62341,15.00,9.75,184.67
62361,15.00,9.82,202.49
62381,15.00,10.00,157.40
62401,15.00,10.25,126.76
62421,15.00,10.40,166.14
62441,15.00,10.77,110.00
62461,15.00,11.27,110.00
62481,15.00,11.86,110.00
62501,15.00,12.21,110.00
62521,15.00,12.57,110.00
62541,15.00,14.81,110.00
62561,15.00,13.98,220.00
62581,15.00,13.48,220.00
62601,15.00,12.90,220.00
62621,15.00,12.41,220.00
62641,15.00,11.83,220.00
62661,15.00,11.49,220.00
62681,15.00,11.28,220.00
62701,15.00,11.02,220.00
62721,15.00,10.86,220.00
62741,15.00,10.61,220.00
62761,15.00,10.47,220.00
62781,15.00,10.25,220.00
62801,15.00,10.12,220.00
62821,15.00,10.17,207.41
62841,15.00,10.20,215.58
62861,15.00,10.22,220.00
62881,15.00,10.37,164.83
62901,15.00,10.61,130.62
62921,15.00,10.90,110.00
62941,15.00,11.35,110.00
62961,15.00,11.91,110.00
62981,15.00,16.09,110.00
63001,15.00,18.60,110.00
63021,15.00,20.10,110.00
63041,15.00,20.10,170.55
63061,15.00,17.68,220.00
63081,15.00,15.84,220.00
63101,15.00,14.17,220.00
63121,15.00,13.03,220.00
63141,15.00,12.21,220.00
63161,15.00,11.57,220.00
63181,15.00,11.19,220.00
63201,15.00,10.97,220.00
63221,15.00,10.83,220.00
63241,15.00,10.47,220.00
63261,15.00,10.68,143.38
63281,15.00,10.66,220.00
63301,15.00,10.37,220.00
63321,15.00,10.46,188.58
63341,15.00,10.53,200.78
63361,15.00,10.57,210.88
63381,15.00,10.59,216.97
63401,15.00,11.02,110.00
63421,15.00,11.29,115.44
63441,15.00,11.72,110.00
63461,15.00,11.98,113.66
63481,15.00,12.29,110.00
63501,15.00,12.47,143.03
63521,15.00,12.57,171.31
63541,15.00,12.64,188.29
63561,15.00,12.25,220.00
63581,15.00,11.60,220.00
63601,15.00,11.06,220.00
63621,15.00,10.73,220.00
63641,15.00,10.54,220.00
63661,15.00,10.71,157.28
63681,15.00,10.81,184.18
63701,15.00,10.87,200.35
63721,15.00,10.91,210.07
63741,15.00,10.93,215.93
63761,15.00,11.08,163.66
63781,15.00,11.18,187.31
63801,15.00,11.23,201.52
63821,15.00,11.12,220.00
63841,15.00,11.06,220.00
63861,15.00,11.02,220.00
63881,15.00,11.00,220.00
63901,15.00,10.99,220.00
63921,15.00,11.26,113.66
63941,15.00,11.43,156.51
63961,15.00,11.81,110.00
63981,15.00,12.46,110.00
64001,15.00,12.95,110.00
64021,15.00,13.38,110.00
64041,15.00,13.64,110.00
64061,15.00,16.61,110.00
64081,15.00,17.76,110.00
64101,15.00,16.26,220.00
64121,15.00,14.85,220.00
64141,15.00,13.31,220.00
64161,15.00,12.08,220.00
64181,15.00,11.35,220.00
64201,15.00,10.78,220.00
64221,15.00,10.30,220.00
64241,15.00,10.02,220.00
64261,15.00,9.72,220.00
64281,15.00,9.54,220.00
64301,15.00,9.43,220.00
64321,15.00,9.36,220.00
64341,15.00,9.32,220.00
64361,15.00,9.43,191.44
64381,15.00,9.50,208.29
64401,15.00,9.53,218.44
64421,15.00,9.56,220.00
64441,15.00,9.57,220.00
64461,15.00,10.41,110.00
64481,15.00,10.78,110.00
64501,15.00,11.28,110.00
64521,15.00,11.72,110.00
64541,15.00,12.13,110.00
64561,15.00,12.51,110.00
64581,15.00,15.81,110.00
64601,15.00,17.66,110.00
64621,15.00,18.77,110.00
64641,15.00,19.44,110.00
64661,15.00,18.54,220.00
64681,15.00,16.60,220.00
64701,15.00,14.63,220.00
64721,15.00,13.45,220.00
64741,15.00,12.60,220.00
64761,15.00,11.53,220.00
64781,15.00,10.88,220.00
64801,15.00,10.24,220.00
64821,15.00,9.85,220.00
64841,15.00,9.49,220.00
64861,15.00,9.28,220.00
64881,15.00,9.15,220.00
64901,15.00,9.20,217.56
64921,15.00,9.10,220.00
64941,15.00,9.17,209.99
64961,15.00,9.21,220.00
64981,15.00,9.36,173.65
65001,15.00,10.15,110.00
65021,15.00,10.76,110.00
65041,15.00,11.27,110.00
65061,15.00,12.00,110.00
65081,15.00,12.67,110.00
65101,15.00,16.15,110.00
65121,15.00,15.17,220.00
65141,15.00,14.33,220.00
65161,15.00,13.69,220.00
65181,15.00,13.03,220.00
65201,15.00,12.49,220.00
65221,15.00,12.02,220.00
65241,15.00,11.88,220.00
65261,15.00,11.80,220.00
65281,15.00,11.89,183.03
65301,15.00,11.95,197.74
65321,15.00,11.98,206.59
65341,15.00,12.00,211.92
65361,15.00,12.01,215.13
65381,15.00,11.88,220.00
65401,15.00,11.81,220.00
65421,15.00,12.03,128.70
65441,15.00,12.03,220.00
65461,15.00,11.90,220.00
65481,15.00,11.95,198.57
65501,15.00,12.12,151.37
65521,15.00,12.37,119.45
65541,15.00,12.65,110.00
65561,15.00,13.21,110.00
65581,15.00,13.68,110.00
65601,15.00,14.24,110.00
65621,15.00,16.07,110.00
65641,15.00,15.68,220.00
65661,15.00,15.44,220.00
65681,15.00,14.22,220.00
65701,15.00,13.20,220.00
65721,15.00,12.31,220.00
65741,15.00,11.77,220.00
65761,15.00,11.45,220.00
65781,15.00,11.40,220.00
65801,15.00,11.37,220.00
65821,15.00,11.35,220.00
65841,15.00,11.34,220.00
65861,15.00,11.20,220.00
65881,15.00,11.11,220.00
65901,15.00,11.06,220.00
65921,15.00,11.03,220.00
65941,15.00,11.00,220.00
65961,15.00,10.99,220.00
65981,15.00,10.98,220.00
66001,15.00,10.98,220.00
66021,15.00,11.40,110.00
66041,15.00,11.79,110.00
66061,15.00,12.02,126.42
66081,15.00,12.45,110.00
66101,15.00,12.84,110.00
66121,15.00,13.74,110.00
66141,15.00,14.28,110.00
66161,15.00,14.61,110.00
66181,15.00,14.00,220.00
66201,15.00,13.50,220.00
66221,15.00,13.19,220.00
66241,15.00,12.87,220.00
66261,15.00,12.53,220.00
66281,15.00,12.20,220.00
66301,15.00,11.99,220.00
66321,15.00,11.59,220.00
66341,15.00,11.06,220.00
66361,15.00,10.74,220.00
66381,15.00,10.55,220.00
66401,15.00,10.43,220.00
66421,15.00,10.36,220.00
66441,15.00,10.18,220.00
66461,15.00,9.95,220.00
66481,15.00,9.81,220.00
66501,15.00,9.85,215.24
66521,15.00,10.01,169.44
66541,15.00,10.40,110.00
66561,15.00,10.63,135.34
66581,15.00,11.05,110.00
66601,15.00,11.44,110.00
66621,15.00,11.82,110.00
66641,15.00,12.18,110.00
66661,15.00,12.41,130.19
66681,15.00,12.82,110.00
66701,15.00,15.47,110.00
66721,15.00,16.94,110.00
66741,15.00,15.54,220.00
66761,15.00,14.70,220.00
66781,15.00,13.63,220.00
66801,15.00,12.99,220.00
66821,15.00,12.33,220.00
66841,15.00,11.78,220.00
66861,15.00,11.17,220.00
66881,15.00,10.54,220.00
66901,15.00,10.16,220.00
66921,15.00,9.93,220.00
66941,15.00,9.80,220.00
66961,15.00,9.72,220.00
66981,15.00,9.54,220.00
67001,15.00,9.43,220.00
67021,15.00,9.49,209.76
67041,15.00,9.66,167.14
67061,15.00,9.77,193.84
67081,15.00,10.11,110.00
67101,15.00,10.31,149.20
67121,15.00,10.72,110.00
67141,15.00,11.25,110.00
67161,15.00,13.63,110.00
67181,15.00,15.44,110.00
67201,15.00,16.53,110.00
67221,15.00,18.09,110.00
67241,15.00,18.38,110.00
67261,15.00,18.29,217.50
67281,15.00,16.35,220.00
67301,15.00,14.49,220.00
67321,15.00,12.79,220.00
67341,15.00,11.65,220.00
67361,15.00,10.96,220.00
67381,15.00,10.41,220.00
67401,15.00,9.95,220.00
67421,15.00,9.55,220.00
67441,15.00,9.31,220.00
67461,15.00,9.03,220.00
67481,15.00,8.86,220.00
67501,15.00,8.76,220.00
67521,15.00,8.70,220.00
67541,15.00,8.80,202.95
67561,15.00,9.12,110.00
67581,15.00,9.44,110.00
67601,15.00,9.76,110.00
67621,15.00,9.96,156.95
67641,15.00,10.22,125.83
67661,15.00,10.66,110.00
67681,15.00,10.92,124.16
67701,15.00,11.22,110.00
67721,15.00,11.83,110.00
67741,15.00,14.11,110.00
67761,15.00,13.56,220.00
67781,15.00,13.23,220.00
67801,15.00,12.61,220.00
67821,15.00,12.10,220.00
67841,15.00,11.64,220.00
67861,15.00,11.08,220.00
67881,15.00,10.75,220.00
67901,15.00,10.55,220.00
67921,15.00,10.43,220.00
67941,15.00,10.35,220.00
67961,15.00,10.31,220.00
67981,15.00,10.72,110.00
68001,15.00,11.10,110.00
68021,15.00,11.33,134.83
68041,15.00,11.47,170.69
68061,15.00,11.55,192.23
68081,15.00,11.74,146.58
68101,15.00,12.00,121.13
68121,15.00,12.43,110.00
68141,15.00,12.69,114.36
68161,15.00,12.98,110.00
68181,15.00,13.16,145.28
68201,15.00,13.27,172.87
68221,15.00,13.33,189.43
68241,15.00,12.81,220.00
68261,15.00,12.36,220.00
68281,15.00,12.09,220.00
68301,15.00,11.50,220.00
68321,15.00,11.15,220.00
68341,15.00,11.08,220.00
68361,15.00,10.90,220.00
68381,15.00,10.93,215.66
68401,15.00,10.95,220.00
68421,15.00,11.24,112.59
68441,15.00,11.41,157.55
68461,15.00,11.52,184.55
68481,15.00,11.58,200.77
68501,15.00,11.48,220.00
68521,15.00,11.42,220.00
68541,15.00,11.52,185.44
68561,15.00,11.72,142.75
68581,15.00,11.99,119.08
68601,15.00,12.57,110.00
68621,15.00,12.92,110.00
68641,15.00,13.13,132.68
68661,15.00,13.25,165.50
68681,15.00,13.33,185.20
68701,15.00,13.37,197.04
68721,15.00,12.97,220.00
68741,15.00,12.74,220.00
68761,15.00,12.31,220.00
68781,15.00,12.05,220.00
68801,15.00,11.90,220.00
68821,15.00,11.81,220.00
68841,15.00,11.75,220.00
68861,15.00,11.72,220.00
68881,15.00,11.70,220.00
68901,15.00,11.97,115.65
68921,15.00,12.13,157.90
68941,15.00,12.23,183.27
68961,15.00,12.29,198.51
68981,15.00,12.32,207.67
69001,15.00,12.34,213.18
69021,15.00,12.50,157.91
69041,15.00,12.46,220.00
69061,15.00,12.57,175.72
69081,15.00,12.77,137.38
69101,15.00,13.27,110.00
69121,15.00,13.58,110.00
69141,15.00,13.77,139.50
69161,15.00,13.88,168.34
69181,15.00,13.94,185.66
69201,15.00,13.85,220.00
69221,15.00,13.54,220.00
69241,15.00,13.36,220.00
69261,15.00,12.96,220.00
69281,15.00,12.73,220.00
69301,15.00,12.73,220.00
69321,15.00,12.59,220.00
69341,15.00,12.50,220.00
69361,15.00,12.59,185.48
69381,15.00,12.64,199.15
69401,15.00,13.06,110.00
69421,15.00,13.31,116.23
69441,15.00,13.46,155.32
69461,15.00,13.45,217.85
69481,15.00,13.45,216.88
69501,15.00,13.44,216.32
69521,15.00,13.44,215.99
69541,15.00,12.88,220.00
69561,15.00,12.54,220.00
69581,15.00,12.34,220.00
69601,15.00,12.22,220.00
69621,15.00,12.14,220.00
69641,15.00,12.10,220.00
69661,15.00,12.07,220.00
69681,15.00,12.34,115.71
69701,15.00,12.64,110.00
69721,15.00,13.20,110.00
69741,15.00,13.54,110.00
69761,15.00,13.74,132.73
69781,15.00,13.62,220.00
69801,15.00,13.55,220.00
69821,15.00,13.36,220.00
69841,15.00,13.11,220.00
69861,15.00,12.96,220.00
69881,15.00,12.73,220.00
69901,15.00,12.45,220.00
69921,15.00,12.28,220.00
69941,15.00,12.17,220.00
69961,15.00,12.11,220.00
69981,15.00,12.36,121.65
70001,15.00,12.79,110.00
70021,15.00,13.14,110.00
70041,15.00,13.92,110.00
70061,15.00,14.39,110.00
70081,15.00,15.38,110.00
70101,15.00,15.41,192.17
70121,15.00,15.28,220.00
70141,15.00,14.55,220.00
70161,15.00,14.10,220.00
70181,15.00,13.69,220.00
70201,15.00,13.16,220.00
70221,15.00,12.85,220.00
70241,15.00,12.66,220.00
70261,15.00,12.55,220.00
70281,15.00,12.48,220.00
70301,15.00,12.44,220.00
70321,15.00,12.41,220.00
70341,15.00,12.26,220.00
70361,15.00,12.31,204.05
70381,15.00,12.48,152.72
70401,15.00,12.44,220.00
70421,15.00,12.41,220.00
70441,15.00,12.68,113.56
70461,15.00,12.85,152.56
70481,15.00,13.09,122.92
70501,15.00,13.46,110.00
70521,15.00,13.83,110.00
70541,15.00,14.20,110.00
70561,15.00,14.56,110.00
70581,15.00,15.75,110.00
70601,15.00,16.97,110.00
70621,15.00,16.22,220.00
70641,15.00,15.77,220.00
70661,15.00,14.93,220.00
70681,15.00,14.05,220.00
70701,15.00,13.52,220.00
70721,15.00,12.93,220.00
70741,15.00,12.57,220.00
70761,15.00,11.93,220.00
70781,15.00,11.54,220.00
70801,15.00,11.31,220.00
70821,15.00,11.17,220.00
70841,15.00,11.09,220.00
70861,15.00,11.04,220.00
70881,15.00,11.01,220.00
70901,15.00,11.42,110.00
70921,15.00,11.67,128.65
70941,15.00,11.81,167.01
70961,15.00,12.04,134.23
70981,15.00,12.17,169.56
71001,15.00,12.40,132.18
71021,15.00,12.67,111.69
71041,15.00,13.21,110.00
71061,15.00,13.54,110.00
71081,15.00,14.30,110.00
71101,15.00,15.46,110.00
71121,15.00,16.54,110.00
71141,15.00,16.10,220.00
71161,15.00,15.83,220.00
71181,15.00,14.87,220.00
71201,15.00,13.59,220.00
71221,15.00,12.69,220.00
71241,15.00,11.72,220.00
71261,15.00,11.14,220.00
71281,15.00,10.52,220.00
71301,15.00,10.15,220.00
71321,15.00,9.93,220.00
71341,15.00,9.79,220.00
71361,15.00,9.71,220.00
71381,15.00,9.66,220.00
71401,15.00,9.64,220.00
71421,15.00,9.75,193.06
71441,15.00,9.82,210.87
71461,15.00,9.99,168.56
71481,15.00,10.38,110.00
71501,15.00,10.90,110.00
71521,15.00,11.49,110.00
71541,15.00,11.85,110.00
71561,15.00,12.35,110.00
71581,15.00,12.88,110.00
71601,15.00,14.05,110.00
71621,15.00,15.69,110.00
71641,15.00,16.68,110.00
71661,15.00,17.28,110.00
71681,15.00,17.63,110.00
71701,15.00,16.48,220.00
71721,15.00,15.12,220.00
71741,15.00,14.17,220.00
71761,15.00,12.60,220.00
71781,15.00,11.66,220.00
71801,15.00,10.84,220.00
71821,15.00,10.22,220.00
71841,15.00,9.71,220.00
71861,15.00,9.54,220.00
71881,15.00,9.30,220.00
71901,15.00,9.29,220.00
71921,15.00,9.15,220.00
71941,15.00,9.20,220.00
71961,15.00,9.36,179.05
71981,15.00,9.46,200.65
72001,15.00,9.64,166.18
72021,15.00,9.88,141.99
72041,15.00,10.03,179.74
72061,15.00,10.27,141.03
72081,15.00,10.55,119.71
72101,15.00,11.57,110.00
72121,15.00,12.32,110.00
72141,15.00,13.01,110.00
72161,15.00,13.42,110.00
72181,15.00,13.43,214.41
72201,15.00,13.43,215.63
72221,15.00,13.30,220.00
72241,15.00,13.21,220.00
72261,15.00,13.02,220.00
72281,15.00,12.63,220.00
72301,15.00,12.39,220.00
72321,15.00,12.25,220.00
72341,15.00,12.16,220.00
72361,15.00,12.11,220.00
72381,15.00,12.08,220.00
72401,15.00,12.06,220.00
72421,15.00,12.19,174.42
72441,15.00,12.26,194.23
72461,15.00,12.31,206.14
72481,15.00,12.34,213.29
72501,15.00,12.35,217.61
72521,15.00,12.36,220.00
72541,15.00,12.79,110.00
72561,15.00,13.05,116.34
72581,15.00,13.30,117.84
72601,15.00,13.74,110.00
72621,15.00,14.00,110.54
72641,15.00,14.57,110.00
72661,15.00,16.53,110.00
72681,15.00,16.09,220.00
72701,15.00,15.26,220.00
72721,15.00,14.39,220.00
72741,15.00,13.73,220.00
72761,15.00,13.33,220.00
72781,15.00,12.95,220.00
72801,15.00,12.44,220.00
72821,15.00,11.85,220.00
72841,15.00,11.50,220.00
72861,15.00,11.28,220.00
72881,15.00,11.44,167.82
72901,15.00,11.68,133.50
72921,15.00,11.96,114.84
72941,15.00,12.12,158.65
72961,15.00,12.23,184.96
72981,15.00,12.29,197.96
73001,15.00,12.33,211.32
73021,15.00,12.21,220.00
73041,15.00,12.14,220.00
73061,15.00,12.10,220.00
73081,15.00,12.07,220.00
73101,15.00,12.06,220.00
73121,15.00,12.71,110.00
73141,15.00,13.10,110.00
73161,15.00,13.34,122.32
73181,15.00,13.48,160.05
73201,15.00,13.56,185.49
73221,15.00,13.37,220.00
73241,15.00,13.25,220.00
73261,15.00,12.77,220.00
73281,15.00,12.47,220.00
73301,15.00,12.29,220.00
73321,15.00,12.19,220.00
73341,15.00,12.26,194.97
73361,15.00,12.31,206.87
73381,15.00,12.34,214.02
73401,15.00,12.63,110.00
73421,15.00,12.95,110.00
73441,15.00,13.24,110.00
73461,15.00,13.56,110.00
73481,15.00,13.75,138.67
73501,15.00,14.15,110.00
73521,15.00,14.67,110.00
73541,15.00,14.98,110.00
73561,15.00,14.89,220.00
73581,15.00,14.83,220.00
73601,15.00,14.37,220.00
73621,15.00,13.29,220.00
73641,15.00,12.36,220.00
73661,15.00,11.67,220.00
73681,15.00,11.25,220.00
73701,15.00,11.00,220.00
73721,15.00,10.85,220.00
73741,15.00,11.18,110.00
73761,15.00,11.51,110.00
73781,15.00,12.00,110.00
73801,15.00,12.30,110.00
73821,15.00,12.47,153.95
73841,15.00,12.58,181.56
73861,15.00,12.50,220.00
73881,15.00,12.45,220.00
73901,15.00,12.28,220.00
73921,15.00,12.18,220.00
73941,15.00,12.12,220.00
73961,15.00,12.09,220.00
73981,15.00,12.07,220.00
74001,15.00,12.05,220.00
74021,15.00,11.48,220.00
74041,15.00,11.14,220.00
74061,15.00,11.50,110.00
74081,15.00,11.71,143.27
74101,15.00,11.84,176.91
74121,15.00,11.92,197.10
74141,15.00,11.96,209.24
74161,15.00,11.99,216.55
74181,15.00,12.15,165.14
74201,15.00,12.24,189.29
74221,15.00,12.29,203.80
74241,15.00,12.47,153.92
74261,15.00,12.58,181.74
74281,15.00,12.64,198.45
74301,15.00,12.82,152.68
74321,15.00,13.58,110.00
74341,15.00,14.04,110.00
74361,15.00,13.80,220.00
74381,15.00,13.66,220.00
74401,15.00,13.43,220.00
