Tiempo(ms),PWM,Altura(cm)
25801,172,18.59
25820,172,18.70
25840,172,18.77
25860,172,18.81
25880,172,18.69
25900,172,18.63
25920,172,18.59
25940,172,19.10
25980,172,18.87
26000,172,19.26
26020,172,18.97
26040,172,18.80
26060,172,18.69
26080,172,18.63
26100,172,18.60
26120,172,18.57
26140,172,18.56
26160,172,18.56
26180,172,18.55
26200,172,18.54
26220,172,18.54
26240,172,18.54
26260,172,19.06
26280,172,18.85
26300,172,18.33
26320,172,18.81
26340,172,18.71
26360,172,18.64
26380,172,18.59
26400,172,18.57
26420,172,18.56
26441,172,18.55
26460,172,18.94
26480,172,19.17
26500,172,19.31
26520,172,19.00
26540,172,19.34
26560,172,19.55
26580,172,19.13
26600,172,18.89
26620,172,18.74
26640,172,18.52
26660,172,18.40
26680,172,18.32
26700,172,18.41
26720,172,18.46
26740,172,18.49
26760,172,19.04
26780,172,19.36
26800,172,19.42
26820,172,18.93
26840,172,19.17
26860,172,18.78
26880,172,18.68
26920,172,18.62
26940,172,18.59
26960,172,18.96
26980,172,19.71
27000,172,19.23
27020,172,18.95
27040,172,19.18
27060,172,19.31
27081,172,19.52
27100,172,19.12
27120,172,18.88
27140,172,18.60
27160,172,18.58
27180,172,18.56
27200,172,18.55
27220,172,18.42
27240,172,18.46
27300,172,18.89
27320,172,19.02
27340,172,19.22
27360,172,18.95
27380,172,18.78
27400,172,18.68
27420,172,18.49
27440,172,18.52
27460,172,18.52
27480,172,18.93
27500,172,19.70
27520,172,19.23
27540,172,18.95
27560,172,18.78
27580,172,18.69
27600,172,18.62
27620,172,18.59
27640,172,18.57
27660,172,18.56
27680,172,18.55
27700,172,18.54
27721,172,18.54
27740,172,18.54
27760,172,18.54
27780,172,18.67
27800,172,18.75
27820,172,19.19
27840,172,19.06
27860,172,18.98
27880,172,18.93
27900,172,18.90
27920,172,18.89
27960,172,18.88
27980,172,18.87
28000,172,18.87
28020,172,18.34
28040,172,18.55
28060,172,18.68
28080,172,18.75
28100,172,18.80
28120,172,18.82
28140,172,18.31
28160,172,18.54
28180,172,18.67
28200,172,18.75
28220,172,18.79
28240,172,18.96
28260,172,18.92
28280,172,18.89
28300,172,19.41
28320,172,19.19
28340,172,19.05
28361,172,19.37
28380,172,19.16
28400,172,19.04
28420,172,17.59
28440,172,17.97
28460,172,18.20
28480,172,18.34
28500,172,18.95
28520,172,18.78
28540,172,18.69
28560,172,18.62
28580,172,19.12
28600,172,19.41
28620,172,19.05
28640,172,18.71
28660,172,18.64
28680,172,18.60
28700,172,18.58
28720,172,18.56
28740,172,18.55
28760,172,18.54
28780,172,18.54
28800,172,18.54
28820,172,19.06
28840,172,18.85
28860,172,18.72
28880,172,18.64
28900,172,19.13
28920,172,18.89
28940,172,18.74
28960,172,18.66
28980,172,18.61
29001,172,18.58
29020,172,18.56
29060,172,19.08
29080,172,18.99
29100,172,18.94
29120,172,19.30
29140,172,18.99
29160,172,18.80
29180,172,18.70
29200,172,18.64
29220,172,18.60
29240,172,18.57
29260,172,18.69
29280,172,18.76
29300,172,18.80
29320,172,18.69
29360,172,18.63
29380,172,18.60
29400,172,18.57
29420,172,18.56
29440,172,18.55
29460,172,18.54
29480,172,18.55
29500,172,18.55
29520,172,18.54
29540,172,18.55
29560,172,18.54
29580,172,18.54
29600,172,19.07
29620,172,18.86
29660,172,18.72
29680,172,18.65
29700,172,18.61
29720,172,18.71
29740,172,18.64
29760,172,18.60
29780,172,18.57
29800,172,18.56
29820,172,18.68
29840,172,18.75
29860,172,18.27
29880,172,18.51
29900,172,19.05
29920,172,20.42
29940,172,19.79
29960,172,18.75
29980,172,18.26
30000,172,18.51
30020,172,18.65
30040,172,18.74
30060,172,18.79
30080,172,18.82
30100,172,18.31
30120,172,18.53
30140,172,18.67
30160,172,19.14
30180,172,19.56
30200,172,19.28
30220,172,18.98
30240,172,18.79
30260,172,18.69
30281,172,18.63
30300,172,18.60
30320,172,18.57
30340,172,18.56
30380,172,18.55
30400,172,18.55
30420,172,19.07
30440,172,19.38
30460,172,19.43
30480,172,19.06
30500,172,18.71
30520,172,18.51
30540,172,18.39
30560,172,18.31
30580,172,18.40
30600,172,18.32
30620,172,18.28
30640,172,18.25
30660,172,18.77
30680,172,19.07
30700,172,19.25
30720,172,19.36
30740,172,19.42
30760,172,18.93
30780,172,17.23
30800,172,17.64
30820,172,17.88
30840,172,18.55
30860,172,18.41
30880,172,18.33
30900,172,18.28
30921,172,18.79
30940,172,19.09
30960,172,19.26
30980,172,19.23
31000,172,18.55
31020,172,18.94
31040,172,19.04
31060,172,19.09
31080,172,18.73
31100,172,18.52
31120,172,18.39
31140,172,18.32
31160,172,18.81
31180,172,18.57
31200,172,18.95
31220,172,19.18
31240,172,19.32
31260,172,19.40
31280,172,18.91
31300,172,18.63
31320,172,18.99
31340,172,18.68
31360,172,18.49
31380,172,18.38
31400,172,18.31
31420,172,18.40
31440,172,18.86
31460,172,19.13
31480,172,19.29
31500,172,19.37
31520,172,19.43
31540,172,19.47
31561,172,18.95
31640,172,18.65
31660,172,18.48
31680,172,18.90
31700,172,18.63
31720,172,18.98
31740,172,19.19
31760,172,19.32
31780,172,18.86
31800,172,19.12
31820,172,18.76
31840,172,18.93
31860,172,19.17
31880,172,18.78
31900,172,19.08
31920,172,18.73
31940,172,18.52
31960,172,19.32
31980,172,19.40
32000,172,19.45
32020,172,19.34
32040,172,19.80
32060,172,19.69
32080,172,19.61
32100,172,19.57
32120,172,19.55
32140,172,19.00
32180,172,18.68
32201,172,18.48
32220,172,18.37
32240,172,18.30
32260,172,18.79
32280,172,19.08
32300,172,18.72
32320,172,18.51
32340,172,18.39
32360,172,18.32
32380,172,18.28
32400,172,18.26
32420,172,18.24
32440,172,18.23
